Index,Date-Time,Time,Counter,Load 50 kN_Filtered,Posn_Filtered,LVDT1_Filtered,LVDT2_Filtered,Avg_LVDT,Avg_displacement_Filtered
0,03/05/2022,0,998,0.285512,14.028191,0.337014,0.348305,0.3426595,2.08296
1,03/05/2022,0.081556,998,0.288956,14.028137,0.337186,0.348416,0.342801,2.08296
2,03/05/2022,0.181556,998,0.295384,14.028233,0.337504,0.348616,0.34306,2.08296
3,03/05/2022,0.281556,998,0.295185,14.028229,0.33747,0.348585,0.3430275,2.082969
4,03/05/2022,0.381556,998,0.289081,14.028259,0.337166,0.348391,0.3427785,2.082927
5,03/05/2022,0.481555,998,0.290146,14.028306,0.337232,0.348435,0.3428335,2.082934
6,03/05/2022,0.581555,998,0.297439,14.028282,0.337579,0.348656,0.3431175,2.082934
7,03/05/2022,0.681555,998,0.299658,14.028253,0.337662,0.348702,0.343182,2.082937
8,03/05/2022,0.781555,998,0.291714,14.028344,0.337276,0.348456,0.342866,2.082937
9,03/05/2022,0.881555,998,0.288228,14.028204,0.337141,0.348383,0.342762,2.082913
10,03/05/2022,0.981555,998,0.296435,14.028192,0.337576,0.34866,0.343118,2.082934
11,03/05/2022,1.081555,998,0.301827,14.028185,0.337811,0.3488,0.3433055,2.082934
12,03/05/2022,1.181555,998,0.294802,14.028221,0.337459,0.348566,0.3430125,2.082962
13,03/05/2022,1.281555,998,0.288449,14.028239,0.337156,0.348369,0.3427625,2.082962
14,03/05/2022,1.381555,998,0.290914,14.028185,0.337304,0.348485,0.3428945,2.082981
15,03/05/2022,1.481555,998,0.298619,14.028138,0.337669,0.348723,0.343196,2.082968
16,03/05/2022,1.581554,998,0.297448,14.028274,0.337575,0.348648,0.3431115,2.082919
17,03/05/2022,1.681554,998,0.289376,14.028138,0.337187,0.348388,0.3427875,2.082959
18,03/05/2022,1.781554,998,0.288485,14.028254,0.337169,0.348385,0.342777,2.082959
19,03/05/2022,1.881554,998,0.293826,14.028197,0.337411,0.348553,0.342982,2.082953
20,03/05/2022,1.981554,998,0.293283,14.028188,0.337389,0.348531,0.34296,2.082953
21,03/05/2022,2.081554,998,0.290772,14.02826,0.337273,0.348454,0.3428635,2.082942
22,03/05/2022,2.181554,998,0.288745,14.028197,0.337176,0.348394,0.342785,2.082928
23,03/05/2022,2.281554,998,0.286459,14.028246,0.337045,0.348319,0.342682,2.082928
24,03/05/2022,2.381554,998,0.2867,14.028279,0.337068,0.348344,0.342706,2.082949
25,03/05/2022,2.481554,998,0.292092,14.028216,0.337329,0.348499,0.342914,2.082946
26,03/05/2022,2.581553,998,0.294702,14.028279,0.337455,0.348562,0.3430085,2.082946
27,03/05/2022,2.681553,998,0.292166,14.028259,0.337344,0.348483,0.3429135,2.082929
28,03/05/2022,2.781553,998,0.290303,14.028194,0.337254,0.348432,0.342843,2.082935
29,03/05/2022,2.881553,998,0.292836,14.02821,0.337391,0.348538,0.3429645,2.082949
30,03/05/2022,2.981553,998,0.295636,14.028194,0.337503,0.34861,0.3430565,2.082903
31,03/05/2022,3.081553,998,0.29055,14.028186,0.337245,0.348442,0.3428435,2.082903
32,03/05/2022,3.181553,998,0.288561,14.028299,0.337188,0.348421,0.3428045,2.082917
33,03/05/2022,3.281553,998,0.29678,14.028241,0.337585,0.348667,0.343126,2.082912
34,03/05/2022,3.381553,998,0.299767,14.028172,0.337706,0.348731,0.3432185,2.082912
35,03/05/2022,3.481553,998,0.291692,14.028159,0.33729,0.348466,0.342878,2.082942
36,03/05/2022,3.581553,998,0.285939,14.028165,0.337013,0.348306,0.3426595,2.082942
37,03/05/2022,3.681552,998,0.291871,14.028278,0.337342,0.348518,0.34293,2.082934
38,03/05/2022,3.781552,998,0.300327,14.02822,0.337738,0.348759,0.3432485,2.082918
39,03/05/2022,3.881552,998,0.29717,14.02827,0.337568,0.348641,0.3431045,2.0829
40,03/05/2022,3.981552,998,0.290303,14.028261,0.337256,0.348453,0.3428545,2.082906
41,03/05/2022,4.081552,998,0.290373,14.028147,0.337276,0.348478,0.342877,2.082906
42,03/05/2022,4.181552,998,0.296654,14.02824,0.337582,0.348665,0.3431235,2.082847
43,03/05/2022,4.281552,998,0.300842,14.028208,0.337777,0.34878,0.3432785,2.082878
44,03/05/2022,4.381552,998,0.294372,14.028134,0.337445,0.348565,0.343005,2.082878
45,03/05/2022,4.481552,998,0.287813,14.028207,0.337148,0.348386,0.342767,2.082936
46,03/05/2022,4.581552,998,0.292351,14.028118,0.337385,0.348548,0.3429665,2.082935
47,03/05/2022,4.681551,998,0.296115,14.028271,0.337558,0.348656,0.343107,2.082935
48,03/05/2022,4.781551,998,0.292648,14.02824,0.337374,0.348523,0.3429485,2.082911
49,03/05/2022,4.881551,998,0.289361,14.02823,0.337219,0.348439,0.342829,2.082911
50,03/05/2022,4.981551,998,0.291927,14.028251,0.33736,0.348541,0.3429505,2.082929
51,03/05/2022,5.081551,998,0.295119,14.028149,0.337504,0.348625,0.3430645,2.082946
52,03/05/2022,5.181551,998,0.291442,14.028221,0.337304,0.348476,0.34289,2.082927
53,03/05/2022,5.281551,998,0.286404,14.028176,0.337055,0.348319,0.342687,2.082916
54,03/05/2022,5.381551,998,0.289415,14.028208,0.33723,0.348445,0.3428375,2.082899
55,03/05/2022,5.481551,998,0.295873,14.028247,0.337535,0.348632,0.3430835,2.082907
56,03/05/2022,5.581551,998,0.293799,14.028287,0.337415,0.348548,0.3429815,2.08291
57,03/05/2022,5.681551,998,0.288882,14.028306,0.337169,0.348401,0.342785,2.08291
58,03/05/2022,5.78155,998,0.292412,14.028203,0.337377,0.348545,0.342961,2.08291
59,03/05/2022,5.88155,998,0.299994,14.02813,0.337755,0.348773,0.343264,2.082906
60,03/05/2022,5.98155,998,0.299435,14.028231,0.337714,0.348733,0.3432235,2.082896
61,03/05/2022,6.08155,998,0.295925,14.028151,0.337552,0.348645,0.3430985,2.082896
62,03/05/2022,6.18155,998,0.295196,14.028101,0.337523,0.348629,0.343076,2.082875
63,03/05/2022,6.28155,998,0.294881,14.028284,0.337517,0.348626,0.3430715,2.082875
64,03/05/2022,6.38155,998,0.295155,14.02824,0.337522,0.348625,0.3430735,2.082903
65,03/05/2022,6.48155,998,0.295198,14.028165,0.337521,0.348622,0.3430715,2.082896
66,03/05/2022,6.58155,998,0.295344,14.028303,0.337527,0.348624,0.3430755,2.082885
67,03/05/2022,6.68155,998,0.295295,14.028184,0.33752,0.348626,0.343073,2.082885
68,03/05/2022,6.781549,998,0.295138,14.028246,0.337522,0.348627,0.3430745,2.082878
69,03/05/2022,6.881549,998,0.294778,14.028175,0.337519,0.34863,0.3430745,2.082847
70,03/05/2022,6.981549,998,0.294927,14.028144,0.337517,0.348634,0.3430755,2.082859
71,03/05/2022,7.081549,998,0.29518,14.028164,0.337519,0.348627,0.343073,2.082863
72,03/05/2022,7.181549,998,0.295696,14.02817,0.337523,0.348635,0.343079,2.082891
73,03/05/2022,7.281549,998,0.29571,14.02815,0.337517,0.348634,0.3430755,2.082885
74,03/05/2022,7.381549,998,0.295623,14.028191,0.33752,0.348629,0.3430745,2.082875
75,03/05/2022,7.481549,998,0.295723,14.02821,0.337525,0.348635,0.34308,2.082875
76,03/05/2022,7.581549,998,0.295774,14.028279,0.337526,0.348636,0.343081,2.082929
77,03/05/2022,7.681549,998,0.295967,14.028266,0.337528,0.348638,0.343083,2.082941
78,03/05/2022,7.781549,998,0.295534,14.028149,0.337525,0.348638,0.3430815,2.082923
79,03/05/2022,7.881548,998,0.295577,14.028266,0.337528,0.348638,0.343083,2.082892
80,03/05/2022,7.981548,998,0.295578,14.028278,0.33753,0.348641,0.3430855,2.082919
81,03/05/2022,8.081548,998,0.295952,14.028173,0.337525,0.348638,0.3430815,2.082919
82,03/05/2022,8.181548,998,0.295501,14.028161,0.337524,0.348639,0.3430815,2.082931
83,03/05/2022,8.281548,998,0.295593,14.028179,0.337523,0.348642,0.3430825,2.082896
84,03/05/2022,8.381548,998,0.295907,14.028198,0.337523,0.34864,0.3430815,2.082896
85,03/05/2022,8.481548,998,0.296411,14.028228,0.33753,0.348641,0.3430855,2.082918
86,03/05/2022,8.581548,998,0.296113,14.028206,0.337531,0.348637,0.343084,2.082918
87,03/05/2022,8.681548,998,0.295783,14.028215,0.337523,0.348642,0.3430825,2.082905
88,03/05/2022,8.781548,998,0.295454,14.028209,0.337516,0.348645,0.3430805,2.082905
89,03/05/2022,8.881547,998,0.295467,14.028275,0.33752,0.348646,0.343083,2.082909
90,03/05/2022,8.981547,998,0.295635,14.02829,0.337522,0.34864,0.343081,2.082917
91,03/05/2022,9.081547,998,0.295689,14.028142,0.337524,0.34864,0.343082,2.082917
92,03/05/2022,9.181547,998,0.295793,14.028165,0.337524,0.348638,0.343081,2.082958
93,03/05/2022,9.281547,998,0.295954,14.028224,0.337522,0.348637,0.3430795,2.082934
94,03/05/2022,9.381547,998,0.2958,14.028235,0.337522,0.348638,0.34308,2.082906
95,03/05/2022,9.481547,998,0.295663,14.028315,0.337526,0.348641,0.3430835,2.082927
96,03/05/2022,9.581547,998,0.295643,14.028227,0.337522,0.348648,0.343085,2.082916
97,03/05/2022,9.681547,998,0.295839,14.028191,0.337521,0.348652,0.3430865,2.082916
98,03/05/2022,9.781547,998,0.295812,14.028147,0.337523,0.34865,0.3430865,2.082935
99,03/05/2022,9.881546,998,0.295687,14.028261,0.337528,0.34864,0.343084,2.082935
100,03/05/2022,9.981546,998,0.295815,14.02828,0.33753,0.348635,0.3430825,2.082887
101,03/05/2022,10.081546,998,0.296242,14.028162,0.337535,0.348637,0.343086,2.082909
102,03/05/2022,10.181546,998,0.295741,14.028188,0.337529,0.348632,0.3430805,2.082909
103,03/05/2022,10.281546,998,0.29529,14.028245,0.337527,0.34863,0.3430785,2.082893
104,03/05/2022,10.381546,998,0.295562,14.028235,0.337529,0.348631,0.34308,2.082893
105,03/05/2022,10.481546,998,0.295493,14.028199,0.337529,0.34863,0.3430795,2.082912
106,03/05/2022,10.581546,998,0.295543,14.028238,0.337528,0.348631,0.3430795,2.082919
107,03/05/2022,10.681546,998,0.295375,14.02823,0.337527,0.348636,0.3430815,2.082919
108,03/05/2022,10.781546,998,0.295163,14.028119,0.337522,0.348637,0.3430795,2.08291
109,03/05/2022,10.881546,998,0.295158,14.028212,0.337528,0.348637,0.3430825,2.08291
110,03/05/2022,10.981545,998,0.295133,14.028218,0.337532,0.348636,0.343084,2.082903
111,03/05/2022,11.081545,998,0.295515,14.028256,0.337539,0.348641,0.34309,2.082928
112,03/05/2022,11.181545,998,0.295647,14.028243,0.337534,0.348639,0.3430865,2.082928
113,03/05/2022,11.281545,998,0.295852,14.028168,0.337532,0.348639,0.3430855,2.082898
114,03/05/2022,11.381545,998,0.296338,14.02828,0.33753,0.348643,0.3430865,2.082898
115,03/05/2022,11.481545,998,0.296424,14.02818,0.337533,0.348638,0.3430855,2.082925
116,03/05/2022,11.581545,998,0.296222,14.028123,0.337533,0.348642,0.3430875,2.082912
117,03/05/2022,11.681545,998,0.296432,14.028211,0.337535,0.348646,0.3430905,2.082912
118,03/05/2022,11.781545,998,0.296018,14.028227,0.337538,0.348641,0.3430895,2.082941
119,03/05/2022,11.881545,998,0.295927,14.028253,0.337537,0.348639,0.343088,2.082941
120,03/05/2022,11.981544,998,0.295653,14.028252,0.337534,0.348638,0.343086,2.082921
121,03/05/2022,12.081544,998,0.295337,14.028222,0.337535,0.348639,0.343087,2.082955
122,03/05/2022,12.181544,998,0.295869,14.028207,0.337536,0.348637,0.3430865,2.082955
123,03/05/2022,12.281544,998,0.296063,14.028247,0.337537,0.348636,0.3430865,2.082912
124,03/05/2022,12.381544,998,0.295899,14.02824,0.337534,0.348638,0.343086,2.082924
125,03/05/2022,12.481544,998,0.295778,14.028237,0.337538,0.34864,0.343089,2.082938
126,03/05/2022,12.581544,998,0.295634,14.028296,0.337536,0.348643,0.3430895,2.082935
127,03/05/2022,12.681544,998,0.295935,14.028241,0.33754,0.348634,0.343087,2.082931
128,03/05/2022,12.781544,998,0.29554,14.02827,0.337541,0.348637,0.343089,2.082921
129,03/05/2022,12.881544,998,0.295494,14.028188,0.337537,0.348646,0.3430915,2.082925
130,03/05/2022,12.981544,998,0.295643,14.028248,0.337537,0.348644,0.3430905,2.082932
131,03/05/2022,13.081543,998,0.295663,14.028157,0.337537,0.348639,0.343088,2.082921
132,03/05/2022,13.181543,998,0.295368,14.028214,0.337538,0.348642,0.34309,2.082921
133,03/05/2022,13.281543,998,0.295539,14.028146,0.337534,0.348641,0.3430875,2.08293
134,03/05/2022,13.381543,998,0.295866,14.028184,0.337529,0.348645,0.343087,2.08293
135,03/05/2022,13.481543,998,0.296386,14.028167,0.337534,0.34865,0.343092,2.082921
136,03/05/2022,13.581543,998,0.296612,14.028156,0.337536,0.348642,0.343089,2.082913
137,03/05/2022,13.681543,998,0.296006,14.028228,0.337531,0.348639,0.343085,2.082913
138,03/05/2022,13.781543,998,0.295734,14.028249,0.33753,0.348637,0.3430835,2.082918
139,03/05/2022,13.881543,998,0.295547,14.028298,0.337537,0.34864,0.3430885,2.082931
140,03/05/2022,13.981543,998,0.296153,14.028184,0.33754,0.348651,0.3430955,2.082983
141,03/05/2022,14.081542,998,0.296428,14.028234,0.337542,0.348644,0.343093,2.082934
142,03/05/2022,14.181542,998,0.296654,14.028203,0.337547,0.348639,0.343093,2.082917
143,03/05/2022,14.281542,998,0.296384,14.028197,0.337543,0.348635,0.343089,2.082898
144,03/05/2022,14.381542,998,0.295689,14.028233,0.337539,0.34863,0.3430845,2.082898
145,03/05/2022,14.481542,998,0.296147,14.028095,0.337535,0.348634,0.3430845,2.082898
146,03/05/2022,14.581542,998,0.29608,14.028212,0.337536,0.348638,0.343087,2.082937
147,03/05/2022,14.681542,998,0.296303,14.028204,0.337542,0.348648,0.343095,2.082937
148,03/05/2022,14.781542,998,0.296153,14.028338,0.337535,0.348652,0.3430935,2.082921
149,03/05/2022,14.881542,998,0.296199,14.028287,0.337533,0.348644,0.3430885,2.082913
150,03/05/2022,14.981542,998,0.296382,14.02826,0.33753,0.348647,0.3430885,2.082913
151,03/05/2022,15.081542,998,0.296417,14.028249,0.337533,0.348651,0.343092,2.082958
152,03/05/2022,15.181541,998,0.296606,14.028201,0.337536,0.348649,0.3430925,2.082958
153,03/05/2022,15.281541,998,0.296504,14.02824,0.337534,0.348645,0.3430895,2.082966
154,03/05/2022,15.381541,998,0.296032,14.028318,0.337536,0.348652,0.343094,2.082977
155,03/05/2022,15.481541,998,0.295878,14.028265,0.337533,0.348647,0.34309,2.082919
156,03/05/2022,15.581541,998,0.295541,14.028158,0.337531,0.348639,0.343085,2.082919
157,03/05/2022,15.681541,998,0.295724,14.028186,0.33753,0.34864,0.343085,2.082911
158,03/05/2022,15.781541,998,0.296099,14.028255,0.337531,0.34865,0.3430905,2.082913
159,03/05/2022,15.881541,998,0.296066,14.028198,0.337533,0.348652,0.3430925,2.08293
160,03/05/2022,15.981541,998,0.296504,14.028249,0.337541,0.348655,0.343098,2.08293
161,03/05/2022,16.081541,998,0.296468,14.028264,0.337543,0.348659,0.343101,2.082955
162,03/05/2022,16.18154,998,0.296393,14.028233,0.337541,0.348649,0.343095,2.082955
163,03/05/2022,16.28154,998,0.296401,14.028142,0.337541,0.348658,0.3430995,2.082953
164,03/05/2022,16.38154,998,0.296238,14.028227,0.337539,0.348657,0.343098,2.082953
165,03/05/2022,16.48154,998,0.295492,14.028264,0.337535,0.348647,0.343091,2.082961
166,03/05/2022,16.58154,998,0.29525,14.028175,0.33754,0.34864,0.34309,2.082953
167,03/05/2022,16.68154,998,0.295061,14.028229,0.337538,0.348648,0.343093,2.082953
168,03/05/2022,16.78154,998,0.295461,14.028378,0.337537,0.348652,0.3430945,2.082921
169,03/05/2022,16.88154,998,0.295975,14.028222,0.337536,0.348656,0.343096,2.082934
170,03/05/2022,16.98154,998,0.295996,14.028225,0.337534,0.348653,0.3430935,2.082966
171,03/05/2022,17.08154,998,0.295964,14.028203,0.33754,0.348648,0.343094,2.082961
172,03/05/2022,17.18154,998,0.295893,14.02826,0.337544,0.348642,0.343093,2.082961
173,03/05/2022,17.281539,998,0.296454,14.028209,0.337548,0.34864,0.343094,2.082943
174,03/05/2022,17.381539,998,0.296312,14.028204,0.337544,0.348637,0.3430905,2.082943
175,03/05/2022,17.481539,998,0.296058,14.028199,0.337534,0.34864,0.343087,2.082931
176,03/05/2022,17.581539,998,0.295553,14.02823,0.337533,0.348634,0.3430835,2.082931
177,03/05/2022,17.681539,998,0.295233,14.028201,0.33753,0.348632,0.343081,2.082931
178,03/05/2022,17.781539,998,0.295368,14.028259,0.337532,0.348633,0.3430825,2.082932
179,03/05/2022,17.881539,998,0.295755,14.028296,0.337529,0.34864,0.3430845,2.082932
180,03/05/2022,17.981539,998,0.296007,14.028234,0.337537,0.348645,0.343091,2.082929
181,03/05/2022,18.081539,998,0.295999,14.028204,0.337537,0.348648,0.3430925,2.082935
182,03/05/2022,18.181539,998,0.295804,14.028271,0.337535,0.348647,0.343091,2.082935
183,03/05/2022,18.281538,998,0.295827,14.028192,0.337535,0.348646,0.3430905,2.082952
184,03/05/2022,18.381538,998,0.295654,14.028243,0.337532,0.348643,0.3430875,2.0829
185,03/05/2022,18.481538,998,0.295935,14.028118,0.337541,0.348638,0.3430895,2.082882
186,03/05/2022,18.581538,998,0.295874,14.02815,0.337545,0.34864,0.3430925,2.082931
187,03/05/2022,18.681538,998,0.295665,14.028304,0.337546,0.348641,0.3430935,2.082931
188,03/05/2022,18.781538,998,0.295494,14.02815,0.33754,0.348633,0.3430865,2.082913
189,03/05/2022,18.881538,998,0.296187,14.028205,0.337541,0.348631,0.343086,2.082925
190,03/05/2022,18.981538,998,0.29572,14.028142,0.337541,0.348639,0.34309,2.082934
191,03/05/2022,19.081538,998,0.295488,14.028199,0.337542,0.348638,0.34309,2.08294
192,03/05/2022,19.181538,998,0.296106,14.028159,0.33754,0.348639,0.3430895,2.08294
193,03/05/2022,19.281538,998,0.296294,14.028207,0.337539,0.348638,0.3430885,2.082901
194,03/05/2022,19.381537,998,0.29595,14.028248,0.337535,0.34864,0.3430875,2.082949
195,03/05/2022,19.481537,998,0.295572,14.028219,0.337535,0.348634,0.3430845,2.082949
196,03/05/2022,19.581537,998,0.295518,14.028176,0.33753,0.348639,0.3430845,2.082927
197,03/05/2022,19.681537,998,0.295624,14.028102,0.337537,0.34864,0.3430885,2.082927
198,03/05/2022,19.781537,998,0.295809,14.028236,0.33754,0.348636,0.343088,2.082935
199,03/05/2022,19.881537,998,0.295465,14.028112,0.337536,0.348638,0.343087,2.082937
200,03/05/2022,19.981537,998,0.295691,14.028226,0.337539,0.348647,0.343093,2.082937
201,03/05/2022,20.081537,998,0.295872,14.02831,0.337544,0.348639,0.3430915,2.082912
202,03/05/2022,20.181537,998,0.295827,14.02829,0.337541,0.34864,0.3430905,2.082912
203,03/05/2022,20.281537,998,0.295779,14.028195,0.337539,0.348642,0.3430905,2.082956
204,03/05/2022,20.381536,998,0.295449,14.028178,0.337534,0.348635,0.3430845,2.082922
205,03/05/2022,20.481536,998,0.295216,14.028153,0.337531,0.348628,0.3430795,2.082922
206,03/05/2022,20.581536,998,0.295185,14.02816,0.337527,0.34863,0.3430785,2.082943
207,03/05/2022,20.681536,998,0.295284,14.02826,0.33753,0.348632,0.343081,2.082943
208,03/05/2022,20.781536,998,0.29525,14.028214,0.337532,0.348633,0.3430825,2.082929
209,03/05/2022,20.881536,998,0.295634,14.028188,0.33753,0.348642,0.343086,2.082935
210,03/05/2022,20.981536,998,0.295749,14.028195,0.337537,0.348636,0.3430865,2.082935
211,03/05/2022,21.081536,998,0.295744,14.028269,0.337537,0.348634,0.3430855,2.082913
212,03/05/2022,21.181536,998,0.295572,14.028292,0.337538,0.348644,0.343091,2.082913
213,03/05/2022,21.281536,998,0.295585,14.028123,0.337539,0.348646,0.3430925,2.082935
214,03/05/2022,21.381536,998,0.295405,14.028264,0.337534,0.348639,0.3430865,2.082932
215,03/05/2022,21.481535,998,0.295356,14.028185,0.337534,0.348639,0.3430865,2.082932
216,03/05/2022,21.581535,998,0.295311,14.028137,0.337525,0.348653,0.343089,2.082927
